user_id,uname,stars,review_count,how_long_month,friends,text_length,num_business,review_per_bus,pro_cool,pro_funny,pro_useful,x,y
VZAfwu2MaR_k7Kco9lesYg,Robert,4.02,59,79,7,339,1,1.00,0.66,0.58,0.86,13.767697584499347,-1.7069273575704302
QDrPojGRdl960lVRTI3djA,Lorraine,4.17,68,81,1,767,1,1.00,0.41,0.19,1.06,4.8167011693827195,-5.6835179611077784
D30Zx1lFfgOPsFJDA5WgTA,Brett,3.58,54,24,4,929,50,1.10,0.31,0.35,1.46,-13.702259297345492,7.8993954098356092
4cXy748OWjB9JX4slixXoQ,Austin,3.85,62,44,2,1146,4,1.00,0.23,0.26,1.31,10.228704164743105,10.327780267612756
qdmGB84nB2PZH1VB5_Lhpw,Sam,3.14,61,70,1,1667,1,1.00,0.26,0.39,1.38,9.3608502025485123,-0.8390619840368172
uxutiFAjmuiNajZbxwM0hQ,Jackie,3.70,94,68,5,605,5,1.20,0.33,0.33,1.21,-2.4426320127775387,9.7709211194122432
KIfugpN9JeJ80MQWvGPyAg,Hector,4.61,74,24,0,228,1,1.00,0.18,0.16,0.46,-10.896717075862629,-5.066874640352899
uZRV0LP5qOPrVXY6mM97ZQ,Rosie,3.49,51,84,1,45,1,1.00,0.75,0.75,1.98,15.12546651172074,-8.2255623027071252
p_6RujABUu-SIYIRKxR63g,Randolph,4.08,53,82,3,1738,2,1.00,0.68,0.60,1.40,13.168563824603874,-11.200923722003534
dqLezFoE9GXe16uVgx6t9A,Brent,2.73,53,60,1,236,8,1.13,0.34,1.11,2.45,11.883910501748236,-6.9554630652099263
1v1GljQDHJ1AVUk3J4PKDg,Tony,3.31,71,52,3,743,4,1.00,0.93,0.39,1.65,-0.18009638309172979,-13.520740044404992
qR5CiaBg02NuG3k4TXSymQ,Kristine,3.62,60,47,7,866,4,1.00,0.18,0.05,0.53,10.47203787235947,10.102738788626127
em6GWyKHpHBjRZg5G9o8dQ,Sallie Jo,4.45,68,10,49,1100,39,1.08,1.96,0.26,3.18,-14.319358979649769,6.8090386490260979
6qjx_8k54hsq6so-YrG6bQ,Mark,3.68,63,44,15,265,2,1.00,0.29,0.65,0.75,3.7019978049433466,-9.9272307071110859
urviNDL5PF_Mbu-znZo1vA,Donovan,3.65,92,67,34,715,55,1.02,0.41,0.35,1.38,-17.264352219286785,2.0288108462310288
8uuaoGn_k90RVfgXIGImng,Traci,2.86,56,52,8,1814,3,1.00,0.57,0.84,3.07,-2.0153852214093146,-10.22213977719877
kaZIsztpS-2Px25c-ogBzQ,Keith,2.93,51,70,2,731,16,1.06,0.20,0.55,1.14,12.101462862885136,-7.0145162318793437
QLAQWIFQV0w7YfyJHi4mFg,Jules,4.72,58,42,0,497,3,1.00,0.52,0.29,0.91,6.5928691206349832,6.6400275276337792
WBmEQsePpYnen_0ZN1E16g,v,4.27,55,62,0,238,3,1.00,0.15,0.13,0.35,16.828075434932838,1.3463021400336901
OvIUVjNM1r4jqOJcxsw6XQ,Isaac,3.97,59,54,32,975,2,1.00,1.56,1.19,2.61,11.615679163649746,10.724738621107107
TuaXB0lc2-bMoqOV4_xoHA,Jade,3.65,62,42,0,427,6,1.00,0.16,0.19,1.08,3.7433466971463454,-9.714564402376384
tHtxoPefFDI1tZtt6bmY6g,Krystal,3.56,68,24,2,251,2,1.00,0.35,0.10,1.03,0.91597777026295812,-9.0937365389701039
UlBVoTDU2CRauhw3p9qgWQ,Brandon,3.39,65,54,1,213,1,1.00,0.32,0.65,1.14,4.9631374762004423,-11.105050120357678
5xlBxoXYf7ZD08CJ9EGx7Q,Douglas,3.74,69,42,7,1840,1,1.00,0.32,0.36,1.87,0.97672555888617574,-7.5709088930669814
wulAeR3b9IvUu1bNVHTKGA,Michael,4.24,62,28,2,512,3,1.00,0.10,0.18,0.74,6.1597892647061432,10.529090841960292
MBWAi0yOxcY6M9b_RSN9XA,Howard,3.51,69,90,1,598,9,1.00,0.28,0.17,0.68,4.2196241018282556,-3.1082584538814793
FsQjbtJsx-gV8KgoopWq5g,Tereza,3.91,52,48,0,597,17,1.12,0.17,0.12,1.10,5.3826212185111526,5.3229784442407873
87dTr2GrPknV0FoDW-XhzQ,David,3.20,78,88,3,1065,2,1.00,0.46,0.44,1.78,0.060729859842840503,0.52197396747095604
M5k2GHyzhUVNw3A4PAMDGQ,Amy,4.09,53,69,55,1054,1,1.00,2.04,1.75,3.38,17.410933329006362,-4.12454698335738
nJHROmTplpOxEh2JC-AXfg,Erwin,3.08,64,18,4,430,4,1.00,0.05,0.02,0.16,-10.421181975455294,-8.485706461541918
KLtn1YOGarX5-oVbcWdz-w,Tommy,4.26,57,52,2,55,4,1.00,0.02,0.05,0.05,16.689902198557323,2.2309604623561081
Pkn-5urM_rHas9MMSAncCA,Ramona,4.04,67,42,10,473,6,1.00,0.16,0.13,0.45,2.3556299593016128,-11.513435195219913
-u3nv-yLrnxhGz-N15DU2w,Laura,4.13,68,76,5,191,2,1.00,0.25,0.38,0.69,5.2125886783501505,-6.1972667662220999
S_D5ja9VLDEUg9EyMn5vCw,Karl,3.26,66,61,49,476,1,1.00,2.11,1.97,2.73,5.80588596619085,-10.343239064355489
2OrW--wyCzyY9K9Pu0eBpA,Eric,3.58,73,91,3,813,11,1.09,0.14,0.36,1.40,1.5827012166200067,-1.8405006897445739
rY_FPMGR2qjm04TqzRUpiQ,Shin,4.22,88,70,12,252,4,1.00,0.24,0.08,1.00,-3.6737562427732211,4.8244903822834972
8tx_29Ih7pyd7bCQ7CM0cw,Jessa,4.01,71,51,7,441,1,1.00,0.69,0.70,1.34,-2.2340848699905402,-13.980430332067565
ryjqXdp68i2I9JPOpX9URw,Steven,3.40,67,54,9,525,39,1.03,0.16,0.22,1.07,-11.449164731572921,2.7466211027537049
A3lTG_5dZoNinehSi-x58A,William,4.69,64,57,7,55,4,1.00,0.17,0.06,0.34,7.5571143974663233,13.166594613448078
WMZdniiI8hOiC4MaYkQ1BA,Lesley,4.41,57,55,0,360,1,1.00,0.25,0.14,0.58,16.785619112218711,1.9513965394204444
vMXvDHJDTEF_D8vTxTwsrg,Lauren,4.05,53,83,19,2492,2,1.00,1.58,2.51,2.89,12.349782704821225,-11.940647449428559
-CuEWo1azzamN97SZlTa-A,Melissa,4.55,56,44,12,1185,2,1.00,0.34,0.13,0.96,6.8064583510861612,6.2461499460684653
efAiqcqisGvommDMzjqmSQ,Philipp,4.22,67,43,3,754,3,1.00,1.52,0.21,2.51,2.5715772832859898,-11.581556352822641
eHVs2JcOg5nVgM-RPiZgkQ,Faris,4.18,77,19,20,188,4,1.00,0.13,0.09,1.77,-11.276591251303685,-3.6082187391552658
rP-5hvZsF4dQQXJtaoihPg,S.,3.54,61,67,4,421,4,1.00,0.15,0.18,0.44,12.1828149402343,-0.47098619649123574
_GLwxMQgJkpKLtIbsfdFeA,Nick,2.96,53,18,1,843,4,1.00,0.13,1.04,1.00,-8.5932435359468595,-12.044627085880082
Mlo_A_fcJTit0rnaqG0yeA,A,3.98,60,95,1,442,7,1.00,0.17,0.05,0.47,11.32918277867746,-3.7334282627039221
qEL4tNsjTuvL41NMF7CmHQ,Steve,3.26,98,55,1,646,1,1.00,0.15,0.13,0.66,-3.272670125994658,13.25244161701384
-DwdZHEdm7AGauwF5f3LHw,Karen,3.72,51,42,3,721,2,1.00,0.16,0.41,0.98,9.8702438010131299,5.0424232599957461
9CphPgXVmOjFjOuLMTyvbw,Elise,3.54,51,25,9,2146,28,1.04,1.69,0.35,2.67,-11.949588990219777,7.7684251832388265
sF14f634pzC6lkRx36DAtw,Jaime,3.40,93,85,24,1168,2,1.00,1.08,2.06,3.08,0.29223110792612861,9.7121827972516872
32x4OLkmZzmu2Vs5gWs_Ww,Teri,4.43,72,79,1,399,2,1.00,0.28,0.24,0.79,2.7936586963302581,-5.411167659482139
o6sJBSmNMlCIJZGhhnUyPw,amaree,3.89,61,60,4,770,1,1.00,0.41,0.23,1.03,12.711225529388379,11.073373973284738
dPDVD3NN1kLuZycn5Zcsgg,Arthur,4.03,62,39,0,1337,4,1.00,0.10,0.08,0.81,9.934037573265412,10.075318881469075
9c0vy7sGxpTZzEQxqpDkng,Ryan,3.30,57,48,0,272,4,1.00,0.04,0.18,0.54,10.655708695839886,7.3870045417194312
Ucd93fsWcP5Wbe9rZd5P1w,Megan,3.31,58,46,1,498,2,1.00,0.12,0.29,1.53,10.531746751211497,7.6586494663135634
NNYF984NMj9b3i07kZ9--A,Marissa,4.05,86,49,7,350,2,1.00,0.17,0.14,0.66,-7.0345290392025666,2.2105018444653695
-3akdU5UTDn6dwiTCO2cAw,April,4.00,99,55,104,1318,71,1.00,0.80,0.60,1.49,-17.882420106470789,-0.32974009332736476
vmaKr2jYB8nP8eDz4vDwEw,Dania,4.16,67,46,21,786,22,1.00,0.90,0.69,1.73,2.958741864472727,-7.8773759151229363
tUrnyDbOP7f6efWF01ECVQ,Juan,4.05,58,24,30,562,44,1.05,0.47,0.10,1.45,-13.01244456627575,6.9916417168112934
jNitOIc2sJ0pWmY_fVkUHA,Stefan,4.14,50,15,1,397,1,1.00,0.08,0.04,0.18,-10.036019598207,-12.698470167948072
LLuIG8RgsdU5NMS3KGYkQQ,Thomas,3.72,60,56,3,273,24,1.00,0.57,1.48,1.00,5.6699469519966668,3.3850463261910968
lVZMaP8OSdjteA0ddLLetg,Christiane,3.94,64,97,4,510,6,1.00,0.44,0.30,1.41,6.1286127041750964,-1.8556629004558198
GKd00SnGdlE_s-j7QmZ8Yg,Mike,4.13,51,58,4,108,1,1.00,0.37,0.45,1.18,14.296014498145224,3.5232376913052716
QNnN0kyirPymBEU37r3cOg,David,3.95,60,50,1,79,1,1.00,0.07,0.18,0.22,10.295463285450912,12.003117035528554
VAJyZ7Z0fgjyrktKMjlUUw,X,3.15,60,45,3,1198,1,1.00,0.50,0.57,0.67,10.117466311005849,7.8898279084015766
QVs5TE1Q1u-V7AbnLsTHGA,Susan,3.69,66,54,3,1491,3,1.00,0.32,0.36,1.44,6.0511910164681613,-11.784944474545645
1yHCIevjFp14iEZez8XQ1A,Patrick,4.31,56,46,27,527,7,1.00,0.38,0.27,0.73,8.098371645341766,7.1205499634333513
3qQOqqwZRdpuMtPcAm6DIA,becca,3.50,61,85,12,915,1,1.00,0.67,0.34,1.77,10.703230272035352,-3.2800478140399392
lof_lTQFwKFHvsn66DMqtQ,Phisit,3.74,79,8,20,567,68,1.03,0.29,0.11,0.70,-18.237599253302083,0.86575892045198988
QDj5DmiKgvh7hOf4aqBgmA,Ricardo,3.52,82,49,1,326,13,1.00,0.16,0.22,0.55,-7.4880078258338543,-1.3834518667566478
yxcKrr1cJTEzmneDUxWMiQ,Shari,3.41,94,42,4,2256,3,1.33,0.28,0.22,0.85,-1.7089329672607656,15.42408115881836
gmr1F-8sjzNns30aK2nXkQ,Adam,3.95,74,15,8,522,60,1.07,0.55,0.54,1.18,-16.99225888294826,3.8609582075882245
7Vqrh77SOYwZ3_AOK-TTiQ,Lori,4.49,61,13,0,288,1,1.00,0.02,0.02,0.51,-10.862994469853387,-10.339220221560483
Gfw7rdyV6iWkKhi4YzPjMg,Jessica,4.05,60,62,0,323,3,1.00,0.30,0.30,1.20,12.011155633988681,12.188860362080497
hESPf88sjuejv6jHTUotvw,Wayne,3.95,98,72,18,250,6,1.00,0.16,0.29,0.52,-1.8129384394996895,11.91449796182412
iW91u5B_mUsr-UMELc5fBg,Russell,3.95,91,44,1,1060,5,1.00,0.14,0.08,1.18,-6.3406546247074855,7.2100739748714027
HYsHGgsctP6R_72Lnh1csw,Steven,3.59,80,82,4,697,1,1.00,0.09,0.11,0.55,-1.8596855869319462,-0.68329129232381325
qmGXpFrLjoxw70zdnzqsSA,Michele,4.15,84,61,0,877,1,1.00,0.19,0.24,0.52,-5.5754331148645768,1.0642296020919739
Fs369iDCZXZADTM-252tTg,Christina,4.05,91,59,21,1216,4,1.00,0.81,0.71,2.11,-4.3645522338037086,6.843445423435198
pJup8qpfm4Tt-WU_ymLmUg,Mark,3.71,51,109,7,293,37,1.03,0.25,0.47,0.63,-12.641879860630661,5.0706677566551468
U_D28y8t6Wzt1oL8ldoO4g,Rosa,3.49,56,58,3,1228,8,1.00,0.57,1.18,2.25,14.078085198327315,1.7494920282333588
_jOiwCtFJX8QC8F8UNY5eA,Chris,4.79,72,72,0,90,1,1.00,0.60,0.25,1.94,3.2527429867844657,0.60804689483049779
vUSlqfeMYA-0iYFvGtYP9A,Andrea,4.20,90,26,20,1170,3,1.00,0.56,0.12,1.58,-8.3259655205385243,13.049000334539608
5HH3F0ZPJMxLxMEjaBKGuw,Jason,4.15,70,37,4,203,2,1.00,0.10,0.13,0.59,1.4107131057318787,-10.089838312680749
XJCyPrQ5bTTdQ6T3hdEOMA,Aleksandr,4.25,87,7,0,278,2,1.00,0.02,0.00,0.05,-7.9877919002644706,14.274734255331376
ikP9wHIdQXOqJiSt7xn_uw,Andrea,3.23,50,47,4,2088,2,1.00,0.86,0.58,2.32,-2.4232381356121127,-10.412329692905546
1-MJvm22W8L1zhAb3vtfVA,R,3.57,50,86,0,107,6,1.00,0.06,0.02,0.16,15.133447580411989,-8.4772235991880507
T1GPwLpkQA14x3rAP86VEQ,randi,3.74,62,74,0,332,2,1.00,0.08,0.13,1.05,9.3646237037342335,-4.5725649191082232
niuGdoY3qJyt77vZJ2yibA,donna,3.02,54,85,1,680,4,1.00,0.31,0.69,1.43,13.513457070238481,-7.8122785194857789
s4a0_RQfnPZbDM2MccIh7g,Alan,4.29,68,26,3,716,19,1.00,0.32,0.16,0.57,-11.898978847217425,-6.1559175737116583
uwjtmff5_klwi-xvt8EDGg,Ron,3.78,68,35,0,515,1,1.00,0.16,0.12,0.97,1.9014146927410318,-10.012970415188315
8AI2EXlUhtwXAmr0vTQhiA,Rae,2.96,77,48,8,695,2,1.00,0.43,0.35,0.68,-1.2353992860814744,-6.1766856358859634
i8FMj6vLCtFN-gfl4K_UCg,Liz,3.97,59,46,7,891,1,1.00,0.56,0.73,1.15,10.916406125291495,10.858581795677901
z8v4YS-OLJt3S_HLt4yDPg,Darren,3.58,85,74,20,528,6,1.00,0.79,0.82,2.80,-2.9744054442091592,1.8149870720437924
Bv2ugQqgpAnSV4_PnWXtCQ,Greg,3.65,60,41,1,627,5,1.00,0.10,0.18,1.07,9.1220216184071479,9.8745189419932622
SJdnBjnSz2JN2nnVruiKog,Anthony,4.08,81,79,11,217,1,1.00,0.56,0.49,1.36,-2.1079564711087992,0.39088216626696437
yiG7DwHq8YgaVN_fyOATkQ,Laura,4.60,51,56,0,1101,3,1.33,0.67,0.29,2.08,-2.7467378004617675,-11.2813846565647
N-IvSFgmeraFHQ_mXhQILQ,Jamie,3.61,74,55,3,262,6,1.00,0.28,0.36,0.64,-3.4571906526594622,-12.738357126043359
8BqEVekOsoEKuLh6ffHbLQ,Diesel,3.68,100,57,5,701,2,1.00,0.28,0.31,1.09,-2.8917250138733643,13.106671040718439
IHnoAuDUUZQtwf4rwMLc5g,Nancy,3.69,76,46,2,207,2,1.00,0.28,0.13,0.89,-4.9793902108523582,-11.438038147485535
L4oGQzRcIZst_imd-Z4UmQ,Emilie,4.46,70,69,3,430,4,1.00,0.49,0.23,1.01,3.3910965455437125,-6.2029629927014778
OozJD6T82Kw_Rmv23nUYGw,Shelby,3.42,77,70,6,856,2,1.00,0.61,1.10,1.55,-3.0951763540316257,-5.0182381564196961
3Vn3goxL4Rx88XIhNrS1Cw,Cash,3.12,67,72,201,744,48,1.04,0.75,1.13,2.63,-14.001547591193155,4.0911737212630026
BIswPDg3X42uMEzhJXxOcA,Monica,3.78,93,80,36,922,2,1.00,0.41,0.20,1.28,-1.3421545759971121,8.582154776633141
GretiNzoOw76az3hE_HRoQ,Bree,4.27,72,89,5,808,2,1.00,0.49,0.33,1.35,2.4927862473840925,-1.8937836129214201
XLLZNge9dF4FiXj0_21EEQ,Monica,3.33,88,80,0,352,2,1.00,0.10,0.11,0.57,-1.7847781940849521,4.8471155398474739
cvqEWBbHpRIkjqalvWANWw,Andrew,4.21,64,33,49,1152,45,1.07,0.78,0.39,1.66,-13.340612808315193,6.3770379341040284
BEy4gB32BkvHea1KztfgBg,Stephan,4.59,63,15,1,525,2,1.00,0.03,0.02,0.17,-10.914976088189331,-10.150648961374701
VlzD_oX6VW95xUz77qlL8Q,Pamela,3.60,92,45,22,596,3,1.33,0.97,0.92,4.59,-5.4656946286592305,13.243619594033294
EWuDo9kVOFiJQOVBjxzrOA,Cynthia,4.10,79,9,0,302,8,1.00,0.09,0.04,0.34,-12.250322986755233,-3.0072768472065765
Z6P54VnS9g_lyv-3pGOkgg,Robert,2.95,58,43,1,390,1,1.00,0.14,0.07,0.50,9.058479439088071,2.4508002610978656
Sjde1xvp-WOaB-tYTzCjuw,Karim,3.68,58,32,4,98,5,1.00,0.09,2.55,0.24,6.9667854200577128,9.0650059676400954
wzewQMHDSnEeh0ZGC7DU0A,Shawn,3.53,96,70,17,763,9,1.00,1.06,0.65,2.58,-2.3465099132537728,10.335286062697527
XSeYJMzR4H7_jvLTJYWtoQ,Nappy,3.93,96,29,5,361,2,1.00,0.41,0.30,0.75,-6.0302551314198443,14.083125390625888
FtP5Nun4XPqhxhJFZFF-pQ,Steven,3.61,98,30,10,1272,2,1.00,0.26,0.38,1.45,-5.3585297670545033,14.681134240314787
JlCHV_KkGjdXRpK34w49Dg,Ha,3.86,56,80,4,1231,1,1.00,0.16,0.07,0.18,13.843247524362246,-3.442767813623866
CjCoeHc5J9eR7hq8742HuQ,J T,3.80,56,43,0,156,4,1.00,0.09,0.09,0.25,8.3900554609917695,8.0985247622025227
I5e51e6KNaq4JVrAiBP5Dg,Derek,4.06,50,73,16,772,2,1.00,0.50,0.38,1.68,17.125795421736289,-5.5477108990360593
0KuR8Sy6NKE46MZf4O6MBA,Chris,3.22,69,54,6,1225,7,1.00,1.01,1.75,3.67,6.2244095425236221,-10.761187581824744
OVVWKixXN3E_f0uVhwXMmA,AM,4.22,65,48,2,674,2,1.00,0.62,0.49,2.68,3.149632465931389,-11.978863596630463
Q509nSdXNq2I0YrpAxENnQ,Mina,3.52,68,57,0,1275,1,1.00,0.76,0.87,2.93,6.1997789290854852,-11.510664928371881
c0yfXzQsd__wMER9j8DqMQ,Hannah,4.09,54,65,7,397,2,1.00,0.54,0.46,2.24,16.843740245442984,0.48867823681054756
8Oy9-UwJQWffS0yOwPG6Ew,Tricia,3.88,74,65,0,757,6,1.00,0.24,0.23,0.84,-4.4381941197892623,-7.4702668589690502
XJz9o_cj7Sz6CK9E_QHd-A,Mike,3.77,74,75,2,773,2,1.00,1.43,0.27,1.91,-3.6522810789365372,-6.1994953454390256
chhvirijUImr-SdKw8BWyw,Julie,3.59,53,46,1,2599,1,1.00,0.38,0.89,2.32,-2.1409662889339609,-10.653893384256023
f_geds8UOhQcXVzR4rEtBw,Kelly,3.90,70,99,3,1937,1,1.00,0.81,0.56,1.41,4.4549097370703352,-0.040633001541037612
kqAWpBY6XoQP8Fud5wxM9Q,Jason,3.27,60,70,5,256,4,1.00,0.30,0.17,1.00,11.453504688599613,-0.68660117311641744
htiCmJNSFrFsg6JiTsFMyg,Tab,3.72,51,23,7,508,1,1.00,0.20,0.14,0.59,-11.037362791928622,-12.54404092017972
qxCqQ2Nllvb9dKMZ82GgTg,Splinter,3.16,73,47,3,826,6,1.00,0.25,0.60,1.68,-1.4613307789010157,-7.2866946632324456
mndC74-o7xnB7W5CzEoXNg,Jennille,4.07,82,48,1,280,1,1.00,0.32,0.41,1.24,-7.5756328476861707,-0.11648479985203816
hxyxJ-Ul2Z3nVQ_ZdTE5Eg,Scott,4.01,79,82,1,560,5,1.00,0.19,0.10,0.42,-1.8330513322204405,-0.85378084364218376
AiBpyVw_FWxlHOWJzo2RyA,Aric,3.95,60,79,0,504,2,1.00,0.73,0.08,1.20,13.481455751210008,-1.7186396268013375
e9WeqplnGlN7Cprz5L9svA,Tania,3.67,85,50,23,765,2,1.00,1.62,1.11,2.41,-6.0013818158819054,1.940577436373693
emE1BZnMt2v8fHFB-jT-rw,Jackie,4.10,94,57,10,2604,4,1.00,0.61,0.59,1.22,-1.9947331980132819,14.942683219628954
CGRIo3whIUzIlPB1AeJHvQ,Johnathon,4.47,85,53,6,1320,10,1.00,0.27,0.27,1.00,-7.1480331841285638,3.9236476036090195
NmrgiiKW8IsGNUeylKMg8A,Kyle,3.79,93,45,43,198,72,1.01,0.08,0.08,0.45,-17.862958466559935,0.034123771183891052
PG9VP2VEuaCrldglbjl8CQ,Krystha,3.61,77,72,11,1391,1,1.00,0.21,0.19,0.47,-2.4605886713431473,-4.2064835086604271
XVtTl0lyLFUMiPAZuSde5w,Daniel,4.49,62,49,20,106,1,1.00,0.44,0.34,0.65,7.7749902546377694,12.749777420223785
1hr4ol_rVXlJ3whq6Rn6TQ,Dijonne,3.70,86,78,21,655,13,1.00,0.20,0.13,1.17,-2.6078879634426473,3.2474487306658464
mL3Vwlrj29eRzEkq-zxRsg,A,1.82,51,46,0,398,9,1.00,0.08,0.12,0.47,-14.158266863424608,9.0219271348512766
frx06WTckgse-CxU4rTmiw,Dana,3.52,84,77,12,2076,2,1.00,0.87,0.52,2.40,1.2131038932473093,3.9935396945704036
6b0jLgk43kVP7F9jkZRpOQ,Wes,3.07,66,90,2,1178,1,1.00,0.42,0.56,2.53,7.4910157877825378,-1.6375056653575195
MHBF72fyX1InSI3ZDm3D5w,Calvin,3.70,79,58,28,1151,8,1.00,0.57,0.46,0.72,-4.9975605158610197,-2.8227440109693349
Ly2qLxkUjvFSQx8MnA8L-g,Jojo,4.26,63,38,1,407,2,1.00,1.08,1.02,1.70,6.9317253681349147,11.172397790635605
ouUNgLkYV0wM1v01IQLQ9w,nehemias,4.11,57,101,3,1488,1,1.00,0.14,0.11,1.04,12.373705188468422,-10.642956324570727
9GijiPONTTUVxKqtM2xCww,Randa,4.36,74,81,11,345,5,1.00,0.45,0.53,1.31,1.675292544071123,-2.7026872924148209
57AjSCh0SIP3T5Yxt8llrg,Francesca,4.30,52,95,1,440,5,1.20,0.15,0.19,0.77,14.134253330536806,-11.04043315300366
5wcJezM_erlHYbn-wFuU8A,Bryan,3.89,58,77,6,1127,1,1.00,0.29,0.19,1.17,13.500975233253321,-2.9100160258814238
dqRVqopLESqGi0AKrHU3gw,Rob,3.51,67,67,2,93,2,1.00,0.16,0.07,0.52,1.8779668295728071,-15.366843737686304
LZV6lEpvz0mUrJ01i7UcOQ,Kyle,4.14,76,100,7,839,3,1.00,0.74,0.47,1.64,1.6241178447202074,0.021494168056839739
jq4MdufizPQsx6iAl4fUgQ,DonFrancesco,4.33,58,14,0,489,1,1.00,0.05,0.03,0.16,-10.884983812678335,-10.596536583944603
Ndbw1o4XcEb2C-Qfybo9tw,Donna,3.58,84,57,10,821,2,1.00,0.26,0.29,0.83,-4.9050773222028266,-0.36770981149611143
9zuH7iabfJNWG5_sIY9bsg,Maureen,3.93,67,105,38,436,1,1.00,0.42,0.34,0.79,4.9004587569837756,-0.35039709568505528
Zq8XEkJmCoj39HHFdBhcLg,Annie,3.60,73,99,0,1054,5,1.00,0.26,0.15,0.58,2.4315929812830199,-0.996282560231323
7JAC3Ph_vI4_iOhst22u-A,Zachary,3.46,70,52,9,67,2,1.00,0.27,0.51,0.99,-0.80968026725149456,-13.885029582394282
22NfHnd8VQwAoF-GPtVZqQ,Christine,3.96,89,52,2,580,1,1.00,0.20,0.22,0.71,-6.1738271103169957,5.1683867127283971
FyrnB5Zy5Lq3u2qEcHDTjQ,Mihaela,3.96,57,55,12,190,1,1.00,0.30,0.09,0.26,14.438510271281132,8.1357250418629885
QQe_cAeuwW3jiJzoRKgLKA,Jonathan,3.90,69,58,18,374,2,1.00,0.14,0.25,1.14,1.2336827856635264,-14.584252601188014
-L0i4tIcOIbAq_gPvykkLA,Nicolette,3.60,63,56,13,750,50,1.04,0.56,0.44,1.14,-12.769624570531876,4.3447912780876541
3h1jA_KpuNAdhw38mbeGUQ,shelly,4.03,98,97,8,1255,2,1.00,0.42,0.26,1.35,1.120434668400647,12.746074924795725
vIBrfx6z6wvUFN5IJDLNyg,Allison,3.65,86,50,7,448,50,1.02,0.17,0.17,1.19,-17.170823762441977,5.6021510545906841
UE1rAqpSuAt9P4WO0BKouA,Hiro,3.66,80,72,20,533,2,1.00,0.45,0.39,1.19,-3.4552284822024606,-3.3975623046241092
i7EIgozrc0CnAOWgxrStmA,Anna,3.25,67,45,11,1229,2,1.00,0.48,0.54,1.37,6.0182977451265049,-10.769077104674913
pt9ZwImhCLxAFm9a6vln4Q,Mark,3.78,86,63,0,467,1,1.00,0.17,0.33,1.00,-4.7779891519518189,1.7573858342811504
3rdNBL-ADL9bn4qHhWNfjA,Jennalyn,4.04,53,78,69,58,1,1.00,0.68,1.02,0.98,17.233474417168537,-2.6892352393792134
KBVwS5w5nANo4DGWwAHYHw,Becka,3.53,75,73,7,895,1,1.00,0.72,0.52,1.59,-3.2800019095303177,-5.9558939281271419
cK75d_o1FrZb3Ig_r4Clkw,Mary,4.04,72,51,50,580,5,1.00,0.67,0.26,1.26,-2.5193760774111738,-13.954357984204856
hZelXy7fk1fwICGvH6OMrQ,Jason,3.60,84,40,6,402,20,1.00,0.11,0.14,0.60,-9.7497428862498925,-0.030250112865338845
SoW-oMw4W0RKem4FRwHAug,Robin,3.99,72,57,8,613,1,1.00,0.38,0.81,1.74,-2.2539377041164737,-13.971892871497504
By-WqMKxUedg0G_GRwAEBQ,Morgan,4.00,50,43,1,196,1,1.00,0.20,0.34,1.42,8.4965022230156144,5.1113667567874987
V2TH52XsUQ4LczsYNGB_jw,Erin,4.28,52,90,5,1183,2,1.00,0.31,0.42,1.08,13.683211898000405,-10.849782204855233
Fua1Beovpqixr0N066w05Q,norine,3.78,59,92,8,513,7,1.00,1.24,0.31,1.37,11.312026480643322,-3.5483545425843057
jBTUhKknBWxz1CJsmOSpXg,Red,3.34,85,20,1,374,10,1.00,0.12,0.24,0.66,-9.6767194431906276,12.682062509512662
Vhphy-6GyFwbqSBQ6rlaEw,Zara,2.86,83,59,2,888,6,1.00,0.10,0.10,0.30,-0.84822957840796354,4.4538248534369114
4JJXSgBmruI1Vm4oZ1Es-w,Greg,3.95,97,53,2,580,15,1.00,0.15,0.13,0.45,-3.5224788182370226,11.94381291037408
sKBjKeVGjFbAItLXM9_Kkg,Sandy,3.87,88,59,5,1080,4,1.00,0.41,0.40,1.58,-5.1253334674465609,3.6358737231745679
nNJ3jNUyrQwl2VA0wf6eKQ,Tony,4.45,58,69,4,481,2,1.00,0.45,0.21,1.28,17.042731710024505,-0.28782782628348308
aXcXgR4P2Rk7gXGayOV7Yw,Lum,3.63,82,27,1,700,5,1.00,0.33,0.22,1.04,-9.9115240340636781,-0.99620055565507359
iCOPqpQ_mmQ3jaBP2Lz1bQ,Lauren,3.76,85,58,62,834,41,1.05,0.74,0.52,1.69,-16.561949580388784,7.8480867360792965
nNvZTVG5KnmKMx7hi0i2Tw,Booom,3.46,53,41,6,435,1,1.00,1.04,1.94,1.32,10.290002305723,4.5975599920665484
5Xb5grE3A9Ir2gaASecWuQ,marsh,3.78,51,91,1,317,1,1.00,0.31,0.37,1.39,15.013311876362437,-8.8444054698469845
PsLd6RO1HgenzuS9DnSZyQ,Amber,3.86,74,79,74,1007,1,1.00,2.57,1.99,4.53,0.83777706864020851,-2.3011448231336726
dThnQfCZCpbLXwqRqnQhFg,Peter,3.61,56,106,11,281,2,1.00,0.29,0.16,0.61,11.920057989126093,-10.276255588099181
Da4aw-NF9ond8U6XYRmT0g,Ryan,3.42,71,54,2,468,59,1.03,0.54,1.03,1.35,-15.592949160333724,4.3394072947868425
